"notes","hqCity","keywords","hqCountry","hqProvince","qualityFlags","sourceOrigin","sourceUrl","themes","primaryTheme","confidenceScore","seedBatchId","hqRegion","industrySectorsDerivedReasons","sectorSynonymsUsed","geoScope","lastVerifiedAt","website","entityType","synonyms","themeConfidence","industryLabel","tags","industrySectors","domain","name","normalizedName","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Consultants en marketing B2B offrant des stratégies personnalisées pour PME technologiques en croissance.","Montréal","[]","CA","QC","[]","IMPORT","https://focusb2bstrategy.ca","[""Marketing & Publicité"", ""Stratégie B2B""]","Marketing & Publicité","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://focusb2bstrategy.ca","company","[]","0.85","Médias & Communication","[""B2B"", ""stratégie marketing"", ""consulting""]","[""Marketing & Publicité"", ""Marketing B2B""]","focusb2bstrategy.ca","Focus B2B Strategy","focus b2b strategy","cfb33eb63216436ca59fcaca","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio spécialisé en création de contenus animés 2D et 3D pour la publicité et la communication visuelle.","Montréal","[]","CA","QC","[]","IMPORT","https://animotionstudio.ca","[""Marketing & Publicité"", ""Animation""]","Marketing & Publicité","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://animotionstudio.ca","company","[]","0.9","Médias & Communication","[""animation 2D"", ""animation 3D"", ""spots publicitaires""]","[""Marketing & Publicité"", ""Motion design et animation""]","animotionstudio.ca","Animotion Studio","animotion studio","d01bafeb7ee44888a8bd083e","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de marketing digital spécialisée en SEO et campagnes sur les réseaux sociaux basée à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://pixelpulse.ca","[""Marketing & Publicité"", ""SEO"", ""Social Media""]","Marketing & Publicité","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://pixelpulse.ca","company","[]","0.85","Médias & Communication","[]","[""Agences de marketing digital"", ""Marketing & Publicité""]","pixelpulse.ca","Pixel Pulse Média","pixel pulse media","f0e33f9a922e4615b2831373","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio créatif focalisé sur le branding et l'identité visuelle pour PME et startups dans le Grand Montréal.","Longueuil","[]","CA","QC","[]","IMPORT","https://novabrandingstudio.com","[""Branding"", ""Design"", ""Identité Visuelle""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://novabrandingstudio.com","company","[]","0.8","Médias & Communication","[]","[""Agences de branding et identité visuelle""]","novabrandingstudio.com","Nova Branding Studio","nova branding studio","27819c864f3e4c65aede75e6","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en marketing d'influence et gestion de campagnes avec influenceurs québécois.","Montréal","[]","CA","QC","[]","IMPORT","https://echoinfluence.ca","[""Marketing d'influence"", ""Social Media""]","Marketing & Publicité","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://echoinfluence.ca","company","[]","0.9","Médias & Communication","[]","[""Entreprises de marketing d'influence""]","echoinfluence.ca","Écho Influence","echo influence","d132ea32436c4c5799d5879a","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de publicité créative offrant des solutions innovantes pour marques locales et internationales.","Laval","[]","CA","QC","[]","IMPORT","https://impactcreatif.ca","[""Publicité"", ""Créativité"", ""Campagnes""]","Marketing & Publicité","83","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://impactcreatif.ca","company","[]","0.83","Médias & Communication","[]","[""Agences de publicité créatives""]","impactcreatif.ca","Impact Créatif","impact creatif","5c36a7d3b6804fe3ad031050","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio de production vidéo et photo qui crée des contenus visuels captivants pour le marketing et la publicité.","Montréal","[]","CA","QC","[]","IMPORT","https://videonovaproductions.com","[""Production vidéo"", ""Photographie"", ""Marketing visuel""]","Marketing & Publicité","88","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://videonovaproductions.com","company","[]","0.88","Médias & Communication","[]","[""Studios de production vidéo et photo""]","videonovaproductions.com","VidéoNova Productions","videonova productions","aef6dd2661514809a67be743","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de solutions martech offrant des plateformes d'automatisation et d'analyse marketing avancées.","Montréal","[]","CA","QC","[]","IMPORT","https://optimusmartech.ca","[""Martech"", ""Technologie marketing"", ""Automatisation""]","Marketing & Publicité","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://optimusmartech.ca","company","[]","0.9","Médias & Communication","[]","[""Fournisseurs de solutions martech""]","optimusmartech.ca","Optimus Martech Solutions","optimus martech solutions","45526285d31e4239b7e91a54","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de relations publiques offrant stratégies de communication et gestion de réputation dans le Grand Montréal.","Brossard","[]","CA","QC","[]","IMPORT","https://connexionrp.com","[""Relations publiques"", ""Communication"", ""Stratégie""]","Marketing & Publicité","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://connexionrp.com","company","[]","0.78","Médias & Communication","[]","[""Agences de relations publiques""]","connexionrp.com","Connexion RP","connexion rp","f1dbb10a232741eb8e597d9d","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio spécialisé en motion design et animation pour supports marketing et publicitaires innovants.","Montréal","[]","CA","QC","[]","IMPORT","https://lestudiomotion.ca","[""Motion design"", ""Animation"", ""Vidéo marketing""]","Marketing & Publicité","86","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://lestudiomotion.ca","company","[]","0.86","Médias & Communication","[]","[""Studios de motion design et animation""]","lestudiomotion.ca","Le Studio Motion","le studio motion","9bf4d6b3df5b445f8987b5fe","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en organisation d'événements marketing et expérientiels dans le Grand Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://evenementsmtlplus.com","[""Événementiel"", ""Marketing expérientiel""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://evenementsmtlplus.com","company","[]","0.8","Médias & Communication","[]","[""Agences de marketing événementiel""]","evenementsmtlplus.com","Événements MTL Plus","evenements mtl plus","a6915c054fae4913954db191","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée en recherche marketing et sondages pour des clients dans toute la province de Québec.","Québec","[]","CA","QC","[]","IMPORT","https://insightsondages.ca","[""Sondages"", ""Recherche marketing"", ""Données clients""]","Marketing & Publicité","85","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://insightsondages.ca","company","[]","0.85","Médias & Communication","[]","[""Entreprises de recherche marketing et sondages""]","insightsondages.ca","Insight Sondages Québec","insight sondages quebec","c6978eba38f748b197e78e0b","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de marketing spécialisée B2B, aidant les entreprises à générer des leads qualifiés et développer leur présence.","Montréal","[]","CA","QC","[]","IMPORT","https://b2bcatalyst.ca","[""Marketing B2B"", ""Lead generation"", ""Stratégie commerciale""]","Marketing & Publicité","87","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://b2bcatalyst.ca","company","[]","0.87","Médias & Communication","[]","[""Agences de marketing B2B""]","b2bcatalyst.ca","B2B Catalyst Marketing","b2b catalyst marketing","e8d485d554684c749a028273","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence offrant des services complets de marketing de contenu pour renforcer la notoriété des marques au Québec.","Montréal","[]","CA","QC","[]","IMPORT","https://contentstoryqc.com","[""Marketing de contenu"", ""Rédaction"", ""Stratégie de contenu""]","Marketing & Publicité","82","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://contentstoryqc.com","company","[]","0.82","Médias & Communication","[]","[""Agences de marketing de contenu""]","contentstoryqc.com","ContentStory Québec","contentstory quebec","52e7e9ff14804c59a3e9dc0f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence dynamique offrant des services en publicité créative et marketing digital intégrés.","Laval","[]","CA","QC","[]","IMPORT","https://mediaimpactplus.ca","[""Publicité"", ""Marketing digital"", ""Campagnes créatives""]","Marketing & Publicité","84","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://mediaimpactplus.ca","company","[]","0.84","Médias & Communication","[]","[""Agences de publicité créatives"", ""Agences de marketing digital""]","mediaimpactplus.ca","Média Impact Plus","media impact plus","de52b26ba3ad4a7c9736fd19","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio offrant production vidéo, animation et motion design pour des campagnes marketing percutantes.","Montréal","[]","CA","QC","[]","IMPORT","https://storyboardcreatif.com","[""Production vidéo"", ""Motion design"", ""Animation""]","Marketing & Publicité","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://storyboardcreatif.com","company","[]","0.9","Médias & Communication","[]","[""Studios de production vidéo et photo"", ""Studios de motion design et animation""]","storyboardcreatif.com","Storyboard Créatif","storyboard creatif","d69d50e3c1334c6a86f10bbd","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise de marketing d'influence créant des campagnes personnalisées avec influenceurs majeurs au Québec.","Montréal","[]","CA","QC","[]","IMPORT","https://agenceinfluenceplus.ca","[""Marketing d'influence"", ""Stratégies sociales""]","Marketing & Publicité","88","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://agenceinfluenceplus.ca","company","[]","0.88","Médias & Communication","[]","[""Entreprises de marketing d'influence""]","agenceinfluenceplus.ca","Agence Influence Plus","agence influence plus","864f3ae39e3243cd88e446b9","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en gestion de réputation et relations publiques pour entreprises québécoises.","Montréal","[]","CA","QC","[]","IMPORT","https://reputationcie.com","[""Relations publiques"", ""Gestion de réputation""]","Marketing & Publicité","79","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://reputationcie.com","company","[]","0.79","Médias & Communication","[]","[""Agences de relations publiques""]","reputationcie.com","Réputation & Cie","reputation & cie","163f72c0f6124b2296ea9958","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en marketing digital et optimisation SEO basée à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://pixelwavemarketing.ca","[""Marketing & Publicité""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://pixelwavemarketing.ca","company","[]","0.8","Médias & Communication","[""SEO"", ""SEM"", ""Social Media""]","[""Marketing & Publicité"", ""Agences de marketing digital""]","pixelwavemarketing.ca","PixelWave Marketing","pixelwave marketing","30d5d10dd5554ffbb5a29f48","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio de production spécialisé en vidéo et photographie pour campagnes marketing.","Longueuil","[]","CA","QC","[]","IMPORT","https://creamediastudio.com","[""Marketing & Publicité"", ""Production vidéo""]","Marketing & Publicité","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://creamediastudio.com","company","[]","0.85","Médias & Communication","[""production vidéo"", ""photographie"", ""studio créatif""]","[""Studios de production vidéo et photo""]","creamediastudio.com","CréaMédia Studio","creamedia studio","118cb42fdcf14c7e9c033e9e","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée en marketing d'influence et gestion de campagnes sociales à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://influencehubquebec.ca","[""Marketing & Publicité"", ""Influence""]","Marketing & Publicité","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://influencehubquebec.ca","company","[]","0.7","Médias & Communication","[""influenceurs"", ""réseaux sociaux"", ""campagnes""]","[""Marketing d'influence""]","influencehubquebec.ca","InfluenceHub Québec","influencehub quebec","997352f64afa43d58051a18f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence de branding axée sur la création d'identités visuelles percutantes pour PME.","Brossard","[]","CA","QC","[]","IMPORT","https://brandyxcreation.com","[""Marketing & Publicité"", ""Branding""]","Marketing & Publicité","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://brandyxcreation.com","company","[]","0.8","Médias & Communication","[""branding"", ""identité visuelle"", ""création graphique""]","[""Agences de branding et identité visuelle""]","brandyxcreation.com","Brandyx Création","brandyx creation","218f0a44cb3549d2901a0663","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Agence spécialisée en marketing événementiel et organisation de congrès à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://eventiamontreal.ca","[""Marketing & Publicité"", ""Événementiel""]","Marketing & Publicité","76","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://eventiamontreal.ca","company","[]","0.75","Médias & Communication","[""événementiel"", ""organisation"", ""marketing""]","[""Agences de marketing événementiel""]","eventiamontreal.ca","Eventia Montréal","eventia montreal","294b3ea6015e41279b86eb07","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de solutions martech et d'automatisation marketing basé à Laval.","Laval","[]","CA","QC","[]","IMPORT","https://nexusmartech.ca","[""Marketing & Publicité"", ""Technologie""]","Marketing & Publicité","82","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://nexusmartech.ca","company","[]","0.8","Médias & Communication","[""martech"", ""solutions numériques"", ""marketing automation""]","[""Fournisseurs de solutions martech""]","nexusmartech.ca","Nexus Martech Solutions","nexus martech solutions","382cb368b88c4f2bb078285e","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
